Tempo;Densidade;Assortatividade;Clusterizacao;Grau_medio;Numero_de_arestas;Numero_de_vertices
48900.0;0.0009;0.882;0.4802;4.0;9223;4454
48960.0;0.001;0.8635;0.4743;4.0;9251;4397
49020.0;0.001;0.7975;0.4547;3.0;8313;4158
49080.0;0.001;0.8371;0.4558;4.0;8202;4012
49140.0;0.0009;0.8323;0.4137;3.0;6382;3726
49200.0;0.001;0.8359;0.4445;3.0;6089;3462
49260.0;0.001;0.8205;0.4206;3.0;5418;3236
49320.0;0.001;0.552;0.4189;3.0;4566;2951
49380.0;0.0011;0.8323;0.4017;3.0;4070;2692
49440.0;0.0012;0.7957;0.4006;3.0;3968;2615
49500.0;0.0011;0.8345;0.3804;2.0;3339;2479
49560.0;0.0013;0.8402;0.4272;3.0;3650;2405
49620.0;0.0012;0.8361;0.3865;2.0;3173;2297
49680.0;0.0012;0.735;0.3817;2.0;2959;2249
49740.0;0.0012;0.8122;0.3933;2.0;3065;2260
49800.0;0.0012;0.797;0.3867;2.0;2839;2163
49860.0;0.0012;0.865;0.3894;2.0;2969;2265
49920.0;0.0013;0.8005;0.4252;2.0;3041;2202
49980.0;0.0012;0.8226;0.3868;2.0;2910;2168
50040.0;0.0013;0.7692;0.3823;2.0;3034;2198
50100.0;0.0014;0.6096;0.3865;2.0;3251;2168
50160.0;0.0013;0.3298;0.3781;2.0;2732;2077
50220.0;0.0013;0.584;0.4158;2.0;3133;2182
50280.0;0.0013;0.8632;0.3873;2.0;3174;2228
